132,0.018,0.014,0.02
133,0.018,0.014,0.02
134,0.018,0.014,0.02
135,0.018,0.014,0.02
136,0.021,0.016,0.022
137,0.021,0.016,0.022
138,0.021,0.016,0.022
139,0.021,0.016,0.022
140,0.021,0.016,0.022
141,0.021,0.02,0.023
142,0.021,0.02,0.023
143,0.021,0.02,0.023
144,0.021,0.02,0.023
145,0.021,0.02,0.023
146,0.023,0.017,0.02
147,0.023,0.017,0.02
148,0.023,0.017,0.02
149,0.023,0.017,0.02
150,0.023,0.017,0.02
151,0.02,0.018,0.022
152,0.02,0.018,0.022
153,0.02,0.018,0.022
154,0.02,0.018,0.022
155,0.02,0.018,0.022
156,0.02,0.018,0.026
157,0.02,0.018,0.026
158,0.02,0.018,0.026
159,0.02,0.018,0.026
160,0.02,0.018,0.026
161,0.024,0.019,0.027
162,0.024,0.019,0.027
163,0.024,0.019,0.027
164,0.024,0.019,0.027
165,0.024,0.019,0.027
166,0.019,0.022,0.023
167,0.019,0.022,0.023
168,0.019,0.022,0.023
169,0.019,0.022,0.023
170,0.019,0.022,0.023
171,0.016,0.016,0.02
172,0.016,0.016,0.02
173,0.016,0.016,0.02
174,0.016,0.016,0.02
175,0.016,0.016,0.02
176,0.017,0.018,0.022
177,0.017,0.018,0.022
178,0.017,0.018,0.022
179,0.017,0.018,0.022
180,0.017,0.018,0.022
181,0.02,0.015,0.028
182,0.02,0.015,0.028
183,0.02,0.015,0.028
184,0.02,0.015,0.028
185,0.02,0.015,0.028
186,0.019,0.019,0.032
187,0.019,0.019,0.032
188,0.019,0.019,0.032
189,0.019,0.019,0.032
190,0.019,0.019,0.032
191,0.017,0.018,0.029
192,0.017,0.018,0.029
193,0.017,0.018,0.029
194,0.017,0.018,0.029
195,0.017,0.018,0.029
196,0.022,0.018,0.022
197,0.022,0.018,0.022
198,0.022,0.018,0.022
199,0.022,0.018,0.022
200,0.022,0.018,0.022
201,0.03,0.018,0.024
202,0.03,0.018,0.024
203,0.03,0.018,0.024
204,0.03,0.018,0.024
205,0.03,0.018,0.024
206,0.027,0.018,0.022
207,0.027,0.018,0.022
208,0.027,0.018,0.022
209,0.027,0.018,0.022
210,0.027,0.018,0.022
211,0.025,0.015,0.029
212,0.025,0.015,0.029
213,0.025,0.015,0.029
214,0.025,0.015,0.029
215,0.025,0.015,0.029
216,0.02,0.018,0.032
217,0.02,0.018,0.032
218,0.02,0.018,0.032
219,0.02,0.018,0.032
220,0.02,0.018,0.032
221,0.021,0.017,0.021
222,0.021,0.017,0.021
223,0.021,0.017,0.021
224,0.021,0.017,0.021
225,0.021,0.017,0.021
226,0.017,0.021,0.025
227,0.017,0.021,0.025
228,0.017,0.021,0.025
229,0.017,0.021,0.025
230,0.017,0.021,0.025
231,0.019,0.045,0.028
232,0.019,0.045,0.028
233,0.019,0.045,0.028
234,0.019,0.045,0.028
235,0.019,0.045,0.028
236,0.018,0.051,0.029
237,0.018,0.051,0.029
238,0.018,0.051,0.029
239,0.018,0.051,0.029
240,0.018,0.051,0.029
241,0.019,0.057,0.027
242,0.019,0.057,0.027
243,0.019,0.057,0.027
244,0.019,0.057,0.027
245,0.019,0.057,0.027
246,0.021,0.06,0.023
247,0.021,0.06,0.023
248,0.021,0.06,0.023
249,0.021,0.06,0.023
250,0.021,0.06,0.023
251,0.027,0.054,0.024
252,0.027,0.054,0.024
253,0.027,0.054,0.024
254,0.027,0.054,0.024
255,0.027,0.054,0.024
256,0.022,0.031,0.021
257,0.022,0.031,0.021
258,0.022,0.031,0.021
259,0.022,0.031,0.021
260,0.022,0.031,0.021
261,0.024,0.048,0.024
262,0.024,0.048,0.024
263,0.024,0.048,0.024
264,0.024,0.048,0.024
265,0.024,0.048,0.024
266,0.024,0.045,0.024
267,0.024,0.045,0.024
268,0.024,0.045,0.024
269,0.024,0.045,0.024
270,0.024,0.045,0.024
271,0.018,0.029,0.029
272,0.018,0.029,0.029
273,0.018,0.029,0.029
274,0.018,0.029,0.029
275,0.018,0.029,0.029
276,0.016,0.023,0.025
277,0.016,0.023,0.025
278,0.016,0.023,0.025
279,0.016,0.023,0.025
280,0.016,0.023,0.025
281,0.017,0.022,0.026
282,0.017,0.022,0.026
283,0.017,0.022,0.026
284,0.017,0.022,0.026
285,0.017,0.022,0.026
286,0.017,0.02,0.03
287,0.017,0.02,0.03
288,0.017,0.02,0.03
289,0.017,0.02,0.03
290,0.017,0.02,0.03
291,0.021,0.02,0.026
292,0.021,0.02,0.026
293,0.021,0.02,0.026
294,0.021,0.02,0.026
295,0.021,0.02,0.026
296,0.023,0.02,0.023
297,0.023,0.02,0.023
298,0.023,0.02,0.023
299,0.023,0.02,0.023
300,0.023,0.02,0.023
301,0.022,0.019,0.031
302,0.022,0.019,0.031
303,0.022,0.019,0.031
304,0.022,0.019,0.031
305,0.022,0.019,0.031
306,0.024,0.018,0.026
307,0.024,0.018,0.026
308,0.024,0.018,0.026
309,0.024,0.018,0.026
310,0.024,0.018,0.026
311,0.022,0.015,0.024
312,0.022,0.015,0.024
313,0.022,0.015,0.024
314,0.022,0.015,0.024
315,0.022,0.015,0.024
316,0.018,0.018,0.025
317,0.018,0.018,0.025
318,0.018,0.018,0.025
319,0.018,0.018,0.025
320,0.018,0.018,0.025
321,0.015,0.019,0.023
322,0.015,0.019,0.023
323,0.015,0.019,0.023
324,0.015,0.019,0.023
325,0.015,0.019,0.023
326,0.014,0.019,0.03
327,0.014,0.019,0.03
328,0.014,0.019,0.03
329,0.014,0.019,0.03
330,0.014,0.019,0.03
331,0.02,0.021,0.027
332,0.02,0.021,0.027
333,0.02,0.021,0.027
334,0.02,0.021,0.027
335,0.02,0.021,0.027
336,0.024,0.018,0.025
337,0.024,0.018,0.025
338,0.024,0.018,0.025
339,0.024,0.018,0.025
340,0.024,0.018,0.025
341,0.019,0.025,0.023
342,0.019,0.025,0.023
343,0.019,0.025,0.023
344,0.019,0.025,0.023
345,0.019,0.025,0.023
346,0.02,0.02,0.024
347,0.02,0.02,0.024
348,0.02,0.02,0.024
349,0.02,0.02,0.024
350,0.02,0.02,0.024
351,0.018,0.022,0.019
352,0.018,0.022,0.019
353,0.018,0.022,0.019
354,0.018,0.022,0.019
355,0.018,0.022,0.019
356,0.017,0.024,0.022
357,0.017,0.024,0.022
358,0.017,0.024,0.022
359,0.017,0.024,0.022
360,0.017,0.024,0.022
361,0.017,0.024,0.023
362,0.017,0.024,0.023
363,0.017,0.024,0.023
364,0.017,0.024,0.023
365,0.017,0.024,0.023
366,0.019,0.017,0.021
367,0.019,0.017,0.021
368,0.019,0.017,0.021
369,0.019,0.017,0.021
370,0.019,0.017,0.021
371,0.021,0.017,0.023
372,0.021,0.017,0.023
373,0.021,0.017,0.023
374,0.021,0.017,0.023
375,0.021,0.017,0.023
376,0.024,0.015,0.026
377,0.024,0.015,0.026
378,0.024,0.015,0.026
379,0.024,0.015,0.026
380,0.024,0.015,0.026
381,0.02,0.018,0.026
382,0.02,0.018,0.026
383,0.02,0.018,0.026
384,0.02,0.018,0.026
385,0.02,0.018,0.026
386,0.019,0.021,0.029
387,0.019,0.021,0.029
388,0.019,0.021,0.029
389,0.019,0.021,0.029
390,0.019,0.021,0.029
391,0.022,0.019,0.026
392,0.022,0.019,0.026
393,0.022,0.019,0.026
394,0.022,0.019,0.026
395,0.022,0.019,0.026
396,0.02,0.017,0.022
397,0.02,0.017,0.022
398,0.02,0.017,0.022
399,0.02,0.017,0.022
400,0.02,0.017,0.022
401,0.021,0.02,0.021
402,0.021,0.02,0.021
403,0.021,0.02,0.021
404,0.021,0.02,0.021
405,0.021,0.02,0.021
406,0.026,0.02,0.023
412,0.159,0.158,0.201
413,0.159,0.158,0.201
414,0.159,0.158,0.201
415,0.159,0.158,0.201
416,0.159,0.158,0.201
417,0.169,0.181,0.245
418,0.169,0.181,0.245
419,0.169,0.181,0.245
420,0.169,0.181,0.245
421,0.169,0.181,0.245
422,0.161,0.178,0.197
423,0.161,0.178,0.197
424,0.161,0.178,0.197
425,0.161,0.178,0.197
426,0.161,0.178,0.197
427,0.173,0.158,0.199
428,0.173,0.158,0.199
429,0.173,0.158,0.199
430,0.173,0.158,0.199
431,0.173,0.158,0.199
432,0.175,0.175,0.215
433,0.175,0.175,0.215
434,0.175,0.175,0.215
435,0.175,0.175,0.215
436,0.175,0.175,0.215
437,0.191,0.183,0.22
438,0.191,0.183,0.22
439,0.191,0.183,0.22
440,0.191,0.183,0.22
441,0.191,0.183,0.22
442,0.167,0.174,0.212
443,0.167,0.174,0.212
444,0.167,0.174,0.212
445,0.167,0.174,0.212
446,0.167,0.174,0.212
447,0.159,0.178,0.207
448,0.159,0.178,0.207
449,0.159,0.178,0.207
450,0.159,0.178,0.207
451,0.159,0.178,0.207
452,0.18,0.182,0.212
453,0.18,0.182,0.212
454,0.18,0.182,0.212
455,0.18,0.182,0.212
456,0.18,0.182,0.212
457,0.169,0.192,0.205
458,0.169,0.192,0.205
459,0.169,0.192,0.205
460,0.169,0.192,0.205
461,0.169,0.192,0.205
462,0.179,0.189,0.214
463,0.179,0.189,0.214
464,0.179,0.189,0.214
465,0.179,0.189,0.214
466,0.179,0.189,0.214
467,0.172,0.183,0.204
468,0.172,0.183,0.204
469,0.172,0.183,0.204
470,0.172,0.183,0.204
471,0.172,0.183,0.204
472,0.163,0.178,0.213
473,0.163,0.178,0.213
474,0.163,0.178,0.213
475,0.163,0.178,0.213
476,0.163,0.178,0.213
477,0.156,0.18,0.216
478,0.156,0.18,0.216
479,0.156,0.18,0.216
480,0.156,0.18,0.216
481,0.156,0.18,0.216
482,0.162,0.171,0.204
483,0.162,0.171,0.204
484,0.162,0.171,0.204
485,0.162,0.171,0.204
486,0.162,0.171,0.204
487,0.179,0.181,0.234
488,0.179,0.181,0.234
489,0.179,0.181,0.234
490,0.179,0.181,0.234
491,0.179,0.181,0.234
492,0.165,0.176,0.209
493,0.165,0.176,0.209
494,0.165,0.176,0.209
495,0.165,0.176,0.209
496,0.165,0.176,0.209
497,0.187,0.174,0.242
498,0.187,0.174,0.242
499,0.187,0.174,0.242
500,0.187,0.174,0.242
501,0.187,0.174,0.242
502,0.179,0.175,0.203
503,0.179,0.175,0.203
504,0.179,0.175,0.203
505,0.179,0.175,0.203
506,0.179,0.175,0.203
507,0.171,0.184,0.204
508,0.171,0.184,0.204
509,0.171,0.184,0.204
510,0.171,0.184,0.204
511,0.171,0.184,0.204
512,0.184,0.194,0.216
513,0.184,0.194,0.216
514,0.184,0.194,0.216
515,0.184,0.194,0.216
516,0.184,0.194,0.216
517,0.18,0.174,0.199
518,0.18,0.174,0.199
519,0.18,0.174,0.199
520,0.18,0.174,0.199
521,0.18,0.174,0.199
522,0.167,0.171,0.211
523,0.167,0.171,0.211
524,0.167,0.171,0.211
525,0.167,0.171,0.211
526,0.167,0.171,0.211
527,0.179,0.174,0.2
528,0.179,0.174,0.2
529,0.179,0.174,0.2
530,0.179,0.174,0.2
531,0.179,0.174,0.2
532,0.181,0.176,0.203
533,0.181,0.176,0.203
534,0.181,0.176,0.203
535,0.181,0.176,0.203
536,0.181,0.176,0.203
537,0.167,0.181,0.215
538,0.167,0.181,0.215
539,0.167,0.181,0.215
540,0.167,0.181,0.215
541,0.167,0.181,0.215
542,0.173,0.177,0.223
543,0.173,0.177,0.223
544,0.173,0.177,0.223
545,0.173,0.177,0.223
546,0.173,0.177,0.223
547,0.165,0.183,0.231
548,0.165,0.183,0.231
549,0.165,0.183,0.231
550,0.165,0.183,0.231
551,0.165,0.183,0.231
552,0.167,0.164,0.205
553,0.167,0.164,0.205
554,0.167,0.164,0.205
555,0.167,0.164,0.205
556,0.167,0.164,0.205
557,0.159,0.17,0.223
558,0.159,0.17,0.223
559,0.159,0.17,0.223
560,0.159,0.17,0.223
561,0.159,0.17,0.223
562,0.153,0.161,0.192
563,0.153,0.161,0.192
564,0.153,0.161,0.192
565,0.153,0.161,0.192
566,0.153,0.161,0.192
567,0.164,0.181,0.226
568,0.164,0.181,0.226
569,0.164,0.181,0.226
570,0.164,0.181,0.226
571,0.164,0.181,0.226
572,0.161,0.187,0.205
573,0.161,0.187,0.205
574,0.161,0.187,0.205
575,0.161,0.187,0.205
576,0.161,0.187,0.205
577,0.166,0.175,0.188
578,0.166,0.175,0.188
579,0.166,0.175,0.188
580,0.166,0.175,0.188
581,0.166,0.175,0.188
582,0.158,0.173,0.208
583,0.158,0.173,0.208
584,0.158,0.173,0.208
585,0.158,0.173,0.208
586,0.158,0.173,0.208
587,0.178,0.191,0.223
588,0.178,0.191,0.223
589,0.178,0.191,0.223
590,0.178,0.191,0.223
591,0.178,0.191,0.223
592,0.174,0.195,0.214
593,0.174,0.195,0.214
594,0.174,0.195,0.214
595,0.174,0.195,0.214
596,0.174,0.195,0.214
597,0.174,0.17,0.205
598,0.174,0.17,0.205
599,0.174,0.17,0.205
600,0.174,0.17,0.205
601,0.174,0.17,0.205
602,0.18,0.175,0.227
603,0.18,0.175,0.227
604,0.18,0.175,0.227
605,0.18,0.175,0.227
606,0.18,0.175,0.227
607,0.172,0.184,0.208
608,0.172,0.184,0.208
609,0.172,0.184,0.208
610,0.172,0.184,0.208
611,0.172,0.184,0.208
612,0.164,0.175,0.207
613,0.164,0.175,0.207
614,0.164,0.175,0.207
615,0.164,0.175,0.207
616,0.164,0.175,0.207
617,0.173,0.175,0.215
618,0.173,0.175,0.215
619,0.173,0.175,0.215
620,0.173,0.175,0.215
621,0.173,0.175,0.215
622,0.182,0.178,0.212
623,0.182,0.178,0.212
624,0.182,0.178,0.212
625,0.182,0.178,0.212
626,0.182,0.178,0.212
627,0.18,0.193,0.202
628,0.18,0.193,0.202
629,0.18,0.193,0.202
630,0.18,0.193,0.202
631,0.18,0.193,0.202
632,0.179,0.176,0.194
633,0.179,0.176,0.194
634,0.179,0.176,0.194
635,0.179,0.176,0.194
636,0.179,0.176,0.194
637,0.182,0.17,0.201
638,0.182,0.17,0.201
639,0.182,0.17,0.201
640,0.182,0.17,0.201
641,0.182,0.17,0.201
642,0.169,0.175,0.204
643,0.169,0.175,0.204
644,0.169,0.175,0.204
645,0.169,0.175,0.204
646,0.169,0.175,0.204
647,0.19,0.178,0.228
648,0.19,0.178,0.228
649,0.19,0.178,0.228
650,0.19,0.178,0.228
651,0.19,0.178,0.228
652,0.172,0.174,0.218
653,0.172,0.174,0.218
654,0.172,0.174,0.218
655,0.172,0.174,0.218
656,0.172,0.174,0.218
657,0.183,0.178,0.215
658,0.183,0.178,0.215
659,0.183,0.178,0.215
660,0.183,0.178,0.215
661,0.183,0.178,0.215
662,0.177,0.172,0.226
663,0.177,0.172,0.226
664,0.177,0.172,0.226
665,0.177,0.172,0.226
666,0.177,0.172,0.226
667,0.188,0.172,0.197
668,0.188,0.172,0.197
669,0.188,0.172,0.197
670,0.188,0.172,0.197
671,0.188,0.172,0.197
672,0.175,0.192,0.224
673,0.175,0.192,0.224
674,0.175,0.192,0.224
675,0.175,0.192,0.224
676,0.175,0.192,0.224
677,0.168,0.187,0.195
678,0.168,0.187,0.195
679,0.168,0.187,0.195
680,0.168,0.187,0.195
681,0.168,0.187,0.195
682,0.18,0.177,0.223
683,0.18,0.177,0.223
684,0.18,0.177,0.223
685,0.18,0.177,0.223
686,0.18,0.177,0.223
687,0.176,0.17,0.218
688,0.176,0.17,0.218
689,0.176,0.17,0.218
690,0.176,0.17,0.218
691,0.176,0.17,0.218
692,0.16,0.168,0.204
693,0.16,0.168,0.204
694,0.16,0.168,0.204
695,0.16,0.168,0.204
696,0.16,0.168,0.204
697,0.181,0.19,0.222
698,0.181,0.19,0.222
699,0.181,0.19,0.222
700,0.181,0.19,0.222
701,0.181,0.19,0.222
702,0.172,0.177,0.199
703,0.172,0.177,0.199
704,0.172,0.177,0.199
705,0.172,0.177,0.199
706,0.172,0.177,0.199
707,0.169,0.187,0.203
708,0.169,0.187,0.203
709,0.169,0.187,0.203
710,0.169,0.187,0.203
711,0.169,0.187,0.203
712,0.173,0.183,0.201
713,0.173,0.183,0.201
714,0.173,0.183,0.201
715,0.173,0.183,0.201
716,0.173,0.183,0.201
717,0.179,0.169,0.218
718,0.179,0.169,0.218
719,0.179,0.169,0.218
720,0.179,0.169,0.218
721,0.179,0.169,0.218
722,0.168,0.161,0.188
723,0.168,0.161,0.188
724,0.168,0.161,0.188
725,0.168,0.161,0.188
726,0.168,0.161,0.188
727,0.169,0.174,0.215
728,0.169,0.174,0.215
729,0.169,0.174,0.215
730,0.169,0.174,0.215
731,0.169,0.174,0.215
732,0.178,0.173,0.223
733,0.178,0.173,0.223
734,0.178,0.173,0.223
735,0.178,0.173,0.223
736,0.178,0.173,0.223
737,0.166,0.165,0.202
738,0.166,0.165,0.202
739,0.166,0.165,0.202
740,0.166,0.165,0.202
741,0.166,0.165,0.202
742,0.184,0.184,0.213
743,0.184,0.184,0.213
744,0.184,0.184,0.213
745,0.184,0.184,0.213
746,0.184,0.184,0.213
747,0.161,0.185,0.213
748,0.161,0.185,0.213
749,0.161,0.185,0.213
750,0.161,0.185,0.213
751,0.161,0.185,0.213
752,0.193,0.18,0.223
753,0.193,0.18,0.223
754,0.193,0.18,0.223
755,0.193,0.18,0.223
756,0.193,0.18,0.223
757,0.171,0.183,0.205
758,0.171,0.183,0.205
759,0.171,0.183,0.205
760,0.171,0.183,0.205
761,0.171,0.183,0.205
762,0.178,0.17,0.221
763,0.178,0.17,0.221
764,0.178,0.17,0.221
765,0.178,0.17,0.221
766,0.178,0.17,0.221
767,0.173,0.181,0.229
768,0.173,0.181,0.229
769,0.173,0.181,0.229
770,0.173,0.181,0.229
771,0.173,0.181,0.229
772,0.175,0.169,0.198
773,0.175,0.169,0.198
774,0.175,0.169,0.198
775,0.175,0.169,0.198
776,0.175,0.169,0.198
777,0.171,0.177,0.215
778,0.171,0.177,0.215
779,0.171,0.177,0.215
780,0.171,0.177,0.215
781,0.171,0.177,0.215
782,0.161,0.17,0.207
783,0.161,0.17,0.207
784,0.161,0.17,0.207
785,0.161,0.17,0.207
786,0.161,0.17,0.207
787,0.171,0.164,0.218
788,0.171,0.164,0.218
789,0.171,0.164,0.218
790,0.171,0.164,0.218
791,0.171,0.164,0.218
792,0.164,0.17,0.202
793,0.164,0.17,0.202
794,0.164,0.17,0.202
795,0.164,0.17,0.202
796,0.164,0.17,0.202
797,0.164,0.191,0.213
798,0.164,0.191,0.213
799,0.164,0.191,0.213
800,0.164,0.191,0.213
801,0.164,0.191,0.213
802,0.185,0.188,0.217
803,0.185,0.188,0.217
804,0.185,0.188,0.217
805,0.185,0.188,0.217
806,0.185,0.188,0.217
807,0.174,0.169,0.188
808,0.174,0.169,0.188
809,0.174,0.169,0.188
810,0.174,0.169,0.188
811,0.174,0.169,0.188
812,0.168,0.173,0.216
819,0.175,0.177,0.23
820,0.175,0.177,0.23
821,0.175,0.177,0.23
822,0.175,0.177,0.23
823,0.175,0.177,0.23
824,0.182,0.182,0.235
825,0.182,0.182,0.235
826,0.182,0.182,0.235
827,0.182,0.182,0.235
828,0.182,0.182,0.235
829,0.163,0.179,0.199
830,0.163,0.179,0.199
831,0.163,0.179,0.199
832,0.163,0.179,0.199
833,0.163,0.179,0.199
834,0.166,0.185,0.24
835,0.166,0.185,0.24
836,0.166,0.185,0.24
837,0.166,0.185,0.24
838,0.166,0.185,0.24
839,0.179,0.182,0.221
840,0.179,0.182,0.221
841,0.179,0.182,0.221
842,0.179,0.182,0.221
843,0.179,0.182,0.221
844,0.174,0.171,0.202
845,0.174,0.171,0.202
846,0.174,0.171,0.202
847,0.174,0.171,0.202
848,0.174,0.171,0.202
849,0.182,0.174,0.206
850,0.182,0.174,0.206
851,0.182,0.174,0.206
852,0.182,0.174,0.206
853,0.182,0.174,0.206
854,0.173,0.166,0.216
855,0.173,0.166,0.216
856,0.173,0.166,0.216
857,0.173,0.166,0.216
858,0.173,0.166,0.216
859,0.184,0.174,0.233
860,0.184,0.174,0.233
861,0.184,0.174,0.233
862,0.184,0.174,0.233
863,0.184,0.174,0.233
864,0.163,0.176,0.221
865,0.163,0.176,0.221
866,0.163,0.176,0.221
867,0.163,0.176,0.221
868,0.163,0.176,0.221
869,0.179,0.178,0.236
870,0.179,0.178,0.236
871,0.179,0.178,0.236
872,0.179,0.178,0.236
873,0.179,0.178,0.236
874,0.174,0.175,0.208
875,0.174,0.175,0.208
876,0.174,0.175,0.208
877,0.174,0.175,0.208
878,0.174,0.175,0.208
879,0.168,0.163,0.208
880,0.168,0.163,0.208
881,0.168,0.163,0.208
882,0.168,0.163,0.208
883,0.168,0.163,0.208
884,0.168,0.178,0.23
885,0.168,0.178,0.23
886,0.168,0.178,0.23
887,0.168,0.178,0.23
888,0.168,0.178,0.23
889,0.185,0.177,0.209
890,0.185,0.177,0.209
891,0.185,0.177,0.209
892,0.185,0.177,0.209
893,0.185,0.177,0.209
894,0.166,0.173,0.215
895,0.166,0.173,0.215
896,0.166,0.173,0.215
897,0.166,0.173,0.215
898,0.166,0.173,0.215
899,0.168,0.173,0.208
900,0.168,0.173,0.208
901,0.168,0.173,0.208
902,0.168,0.173,0.208
903,0.168,0.173,0.208
904,0.179,0.176,0.225
905,0.179,0.176,0.225
906,0.179,0.176,0.225
907,0.179,0.176,0.225
908,0.179,0.176,0.225
909,0.177,0.177,0.211
910,0.177,0.177,0.211
911,0.177,0.177,0.211
912,0.177,0.177,0.211
913,0.177,0.177,0.211
914,0.177,0.18,0.232
915,0.177,0.18,0.232
916,0.177,0.18,0.232
917,0.177,0.18,0.232
918,0.177,0.18,0.232
919,0.169,0.183,0.209
920,0.169,0.183,0.209
921,0.169,0.183,0.209
922,0.169,0.183,0.209
923,0.169,0.183,0.209
924,0.158,0.175,0.216
925,0.158,0.175,0.216
926,0.158,0.175,0.216
927,0.158,0.175,0.216
928,0.158,0.175,0.216
929,0.156,0.186,0.228
930,0.156,0.186,0.228
931,0.156,0.186,0.228
932,0.156,0.186,0.228
933,0.156,0.186,0.228
934,0.157,0.171,0.206
935,0.157,0.171,0.206
936,0.157,0.171,0.206
937,0.157,0.171,0.206
938,0.157,0.171,0.206
939,0.17,0.169,0.212
940,0.17,0.169,0.212
941,0.17,0.169,0.212
942,0.17,0.169,0.212
943,0.17,0.169,0.212
944,0.167,0.185,0.205
945,0.167,0.185,0.205
946,0.167,0.185,0.205
947,0.167,0.185,0.205
948,0.167,0.185,0.205
949,0.184,0.182,0.23
950,0.184,0.182,0.23
951,0.184,0.182,0.23
952,0.184,0.182,0.23
953,0.184,0.182,0.23
954,0.177,0.187,0.225
955,0.177,0.187,0.225
956,0.177,0.187,0.225
957,0.177,0.187,0.225
958,0.177,0.187,0.225
959,0.175,0.17,0.221
960,0.175,0.17,0.221
961,0.175,0.17,0.221
962,0.175,0.17,0.221
963,0.175,0.17,0.221
964,0.177,0.177,0.231
965,0.177,0.177,0.231
966,0.177,0.177,0.231
967,0.177,0.177,0.231
968,0.177,0.177,0.231
969,0.163,0.178,0.211
970,0.163,0.178,0.211
971,0.163,0.178,0.211
972,0.163,0.178,0.211
973,0.163,0.178,0.211
974,0.174,0.177,0.214
975,0.174,0.177,0.214
976,0.174,0.177,0.214
977,0.174,0.177,0.214
978,0.174,0.177,0.214
979,0.167,0.182,0.205
980,0.167,0.182,0.205
981,0.167,0.182,0.205
982,0.167,0.182,0.205
983,0.167,0.182,0.205
984,0.188,0.194,0.225
985,0.188,0.194,0.225
986,0.188,0.194,0.225
987,0.188,0.194,0.225
988,0.188,0.194,0.225
989,0.196,0.196,0.227
990,0.196,0.196,0.227
991,0.196,0.196,0.227
992,0.196,0.196,0.227
993,0.196,0.196,0.227
994,0.185,0.182,0.211
995,0.185,0.182,0.211
996,0.185,0.182,0.211
997,0.185,0.182,0.211
998,0.185,0.182,0.211
999,0.171,0.171,0.224
1000,0.171,0.171,0.224
1001,0.171,0.171,0.224
1002,0.171,0.171,0.224
1003,0.171,0.171,0.224
1004,0.156,0.178,0.211
1005,0.156,0.178,0.211
1006,0.156,0.178,0.211
1007,0.156,0.178,0.211
1008,0.156,0.178,0.211
1009,0.179,0.192,0.225
1010,0.179,0.192,0.225
1011,0.179,0.192,0.225
1012,0.179,0.192,0.225
1013,0.179,0.192,0.225
1014,0.176,0.185,0.21
